Date and Time,Geo,Real-Time Pricee in US Dollars
2021-02-21 20:00:00,HB_SOUTH,17.54
2021-02-21 20:15:00,HB_SOUTH,17.56
2021-02-21 20:30:00,HB_SOUTH,17.76
2021-02-21 20:45:00,HB_SOUTH,17.86
2021-02-21 21:00:00,HB_SOUTH,18.33
2021-02-21 21:15:00,HB_SOUTH,18.88
2021-02-21 21:30:00,HB_SOUTH,17.7
2021-02-21 21:45:00,HB_SOUTH,17.6
2021-02-21 22:00:00,HB_SOUTH,17.57
2021-02-21 22:15:00,HB_SOUTH,17.41
2021-02-21 22:30:00,HB_SOUTH,17.28
2021-02-21 22:45:00,HB_SOUTH,17.32
2021-02-21 23:00:00,HB_SOUTH,17.5
2021-02-21 23:15:00,HB_SOUTH,17.56
2021-02-21 23:30:00,HB_SOUTH,17.58
2021-02-21 23:45:00,HB_SOUTH,17.56
2021-02-20 00:00:00,HB_SOUTH,17.44
2021-02-20 00:15:00,HB_SOUTH,17.72
2021-02-20 00:30:00,HB_SOUTH,17.86
2021-02-20 00:45:00,HB_SOUTH,17.95
2021-02-20 01:00:00,HB_SOUTH,17.88
2021-02-20 01:15:00,HB_SOUTH,17.89
2021-02-20 01:30:00,HB_SOUTH,18.12
2021-02-20 01:45:00,HB_SOUTH,18.41
2021-02-20 02:00:00,HB_SOUTH,18.67
2021-02-20 02:15:00,HB_SOUTH,19.74
2021-02-20 02:30:00,HB_SOUTH,19.2
2021-02-20 02:45:00,HB_SOUTH,21.36
2021-02-20 03:00:00,HB_SOUTH,23.62
2021-02-20 03:15:00,HB_SOUTH,24.4
2021-02-20 03:30:00,HB_SOUTH,25.74
2021-02-20 03:45:00,HB_SOUTH,31.78
2021-02-20 04:00:00,HB_SOUTH,31.89
2021-02-20 04:15:00,HB_SOUTH,38.81
2021-02-20 04:30:00,HB_SOUTH,48.13
2021-02-20 04:45:00,HB_SOUTH,47.43
2021-02-20 05:00:00,HB_SOUTH,59.68
2021-02-20 05:15:00,HB_SOUTH,57.71
2021-02-20 05:30:00,HB_SOUTH,50.3
2021-02-20 05:45:00,HB_SOUTH,51.83
2021-02-20 06:00:00,HB_SOUTH,72.21
2021-02-20 06:15:00,HB_SOUTH,80.09
2021-02-20 06:30:00,HB_SOUTH,100.74
2021-02-20 06:45:00,HB_SOUTH,161.72
2021-02-20 07:00:00,HB_SOUTH,125.27
2021-02-20 07:15:00,HB_SOUTH,145.37
2021-02-20 07:30:00,HB_SOUTH,103.34
2021-02-20 07:45:00,HB_SOUTH,75.05
2021-02-20 08:00:00,HB_SOUTH,51.69
2021-02-20 08:15:00,HB_SOUTH,33.9
2021-02-20 08:30:00,HB_SOUTH,30.66
2021-02-20 08:45:00,HB_SOUTH,29.49
2021-02-20 09:00:00,HB_SOUTH,30.84
2021-02-20 09:15:00,HB_SOUTH,35.53
2021-02-20 09:30:00,HB_SOUTH,30.03
2021-02-20 09:45:00,HB_SOUTH,23.69
2021-02-20 10:00:00,HB_SOUTH,21.39
2021-02-20 10:15:00,HB_SOUTH,19.52
2021-02-20 10:30:00,HB_SOUTH,17.92
2021-02-20 10:45:00,HB_SOUTH,15.77
2021-02-20 11:00:00,HB_SOUTH,15.48
2021-02-20 11:15:00,HB_SOUTH,14.74
2021-02-20 11:30:00,HB_SOUTH,14.01
2021-02-20 11:45:00,HB_SOUTH,8.55
2021-02-20 12:00:00,HB_SOUTH,2.38
2021-02-20 12:15:00,HB_SOUTH,0.44
2021-02-20 12:30:00,HB_SOUTH,-0.23
2021-02-20 12:45:00,HB_SOUTH,-0.78
2021-02-20 13:00:00,HB_SOUTH,-1.24
2021-02-20 13:15:00,HB_SOUTH,-8.45
2021-02-20 13:30:00,HB_SOUTH,-25.08
2021-02-20 13:45:00,HB_SOUTH,-30.59
2021-02-20 14:00:00,HB_SOUTH,-31.59
2021-02-20 14:15:00,HB_SOUTH,-31.64
2021-02-20 14:30:00,HB_SOUTH,-31.65
2021-02-20 14:45:00,HB_SOUTH,-31.65
2021-02-20 15:00:00,HB_SOUTH,-31.65
2021-02-20 15:15:00,HB_SOUTH,-31.65
2021-02-20 15:30:00,HB_SOUTH,-31.65
2021-02-20 15:45:00,HB_SOUTH,-31.65
2021-02-20 16:00:00,HB_SOUTH,-31.65
2021-02-20 16:15:00,HB_SOUTH,-31.65
2021-02-20 16:30:00,HB_SOUTH,-31.66
2021-02-20 16:45:00,HB_SOUTH,-31.66
2021-02-20 17:00:00,HB_SOUTH,-31.65
2021-02-20 17:15:00,HB_SOUTH,-31.65
2021-02-20 17:30:00,HB_SOUTH,-31.65
2021-02-20 17:45:00,HB_SOUTH,-31.65
2021-02-20 18:00:00,HB_SOUTH,-31.64
2021-02-20 18:15:00,HB_SOUTH,-31.19
2021-02-20 18:30:00,HB_SOUTH,-26.71
2021-02-20 18:45:00,HB_SOUTH,-24.58
2021-02-20 19:00:00,HB_SOUTH,-19.98
2021-02-20 19:15:00,HB_SOUTH,-12.54
2021-02-20 19:30:00,HB_SOUTH,-5.73
2021-02-20 19:45:00,HB_SOUTH,-2.85
2021-02-20 20:00:00,HB_SOUTH,-1.68
2021-02-20 20:15:00,HB_SOUTH,-2.74
2021-02-20 20:30:00,HB_SOUTH,-4.98
2021-02-20 20:45:00,HB_SOUTH,-6.45
2021-02-20 21:00:00,HB_SOUTH,-16.42
2021-02-20 21:15:00,HB_SOUTH,-19.11
2021-02-20 21:30:00,HB_SOUTH,-21.7
2021-02-20 21:45:00,HB_SOUTH,-24.24
2021-02-20 22:00:00,HB_SOUTH,-27.65
2021-02-20 22:15:00,HB_SOUTH,-28.45
2021-02-20 22:30:00,HB_SOUTH,-30.01
2021-02-20 22:45:00,HB_SOUTH,-30.31
2021-02-20 23:00:00,HB_SOUTH,-30.33
2021-02-20 23:15:00,HB_SOUTH,-30.4
2021-02-20 23:30:00,HB_SOUTH,-30.56
2021-02-20 23:45:00,HB_SOUTH,-31.01
2021-02-19 00:00:00,HB_SOUTH,8989.31
2021-02-19 00:15:00,HB_SOUTH,8989.4
2021-02-19 00:30:00,HB_SOUTH,8989.69
2021-02-19 00:45:00,HB_SOUTH,8990.93
2021-02-19 01:00:00,HB_SOUTH,8991.65
2021-02-19 01:15:00,HB_SOUTH,8991.73
2021-02-19 01:30:00,HB_SOUTH,8991.78
2021-02-19 01:45:00,HB_SOUTH,8991.85
2021-02-19 02:00:00,HB_SOUTH,8991.88
2021-02-19 02:15:00,HB_SOUTH,8991.88
2021-02-19 02:30:00,HB_SOUTH,8991.88
2021-02-19 02:45:00,HB_SOUTH,8991.96
2021-02-19 03:00:00,HB_SOUTH,8991.96
2021-02-19 03:15:00,HB_SOUTH,8992.0
2021-02-19 03:30:00,HB_SOUTH,8991.95
2021-02-19 03:45:00,HB_SOUTH,8992.2
2021-02-19 04:00:00,HB_SOUTH,8992.19
2021-02-19 04:15:00,HB_SOUTH,8974.2
2021-02-19 04:30:00,HB_SOUTH,8974.32
2021-02-19 04:45:00,HB_SOUTH,8973.73
2021-02-19 05:00:00,HB_SOUTH,8975.67
2021-02-19 05:15:00,HB_SOUTH,8973.94
2021-02-19 05:30:00,HB_SOUTH,8974.62
2021-02-19 05:45:00,HB_SOUTH,8976.33
2021-02-19 06:00:00,HB_SOUTH,8973.66
2021-02-19 06:15:00,HB_SOUTH,8973.68
2021-02-19 06:30:00,HB_SOUTH,8975.13
2021-02-19 06:45:00,HB_SOUTH,8975.94
2021-02-19 07:00:00,HB_SOUTH,8980.7
2021-02-19 07:15:00,HB_SOUTH,8975.22
2021-02-19 07:30:00,HB_SOUTH,8973.38
2021-02-19 07:45:00,HB_SOUTH,8972.88
2021-02-19 08:00:00,HB_SOUTH,8990.91
2021-02-19 08:15:00,HB_SOUTH,8985.44
2021-02-19 08:30:00,HB_SOUTH,8995.41
2021-02-19 08:45:00,HB_SOUTH,8995.02
2021-02-19 09:00:00,HB_SOUTH,3212.74
2021-02-19 09:15:00,HB_SOUTH,41.33
2021-02-19 09:30:00,HB_SOUTH,42.19
2021-02-19 09:45:00,HB_SOUTH,29.06
2021-02-19 10:00:00,HB_SOUTH,44.55
2021-02-19 10:15:00,HB_SOUTH,38.85
2021-02-19 10:30:00,HB_SOUTH,34.86
2021-02-19 10:45:00,HB_SOUTH,32.52
2021-02-19 11:00:00,HB_SOUTH,33.49
2021-02-19 11:15:00,HB_SOUTH,28.65
2021-02-19 11:30:00,HB_SOUTH,24.99
2021-02-19 11:45:00,HB_SOUTH,21.02
2021-02-19 12:00:00,HB_SOUTH,19.13
2021-02-19 12:15:00,HB_SOUTH,18.58
2021-02-19 12:30:00,HB_SOUTH,18.17
2021-02-19 12:45:00,HB_SOUTH,16.73
2021-02-19 13:00:00,HB_SOUTH,17.07
2021-02-19 13:15:00,HB_SOUTH,12.17
2021-02-19 13:30:00,HB_SOUTH,11.03
2021-02-19 13:45:00,HB_SOUTH,4.61
2021-02-19 14:00:00,HB_SOUTH,1.48
2021-02-19 14:15:00,HB_SOUTH,1.55
2021-02-19 14:30:00,HB_SOUTH,1.52
2021-02-19 14:45:00,HB_SOUTH,1.49
2021-02-19 15:00:00,HB_SOUTH,1.2
2021-02-19 15:15:00,HB_SOUTH,1.1
2021-02-19 15:30:00,HB_SOUTH,0.87
2021-02-19 15:45:00,HB_SOUTH,0.75
2021-02-19 16:00:00,HB_SOUTH,0.72
2021-02-19 16:15:00,HB_SOUTH,0.09
2021-02-19 16:30:00,HB_SOUTH,0.36
2021-02-19 16:45:00,HB_SOUTH,9.9
2021-02-19 17:00:00,HB_SOUTH,14.8
2021-02-19 17:15:00,HB_SOUTH,19.24
2021-02-19 17:30:00,HB_SOUTH,26.43
2021-02-19 17:45:00,HB_SOUTH,17.78
2021-02-19 18:00:00,HB_SOUTH,19.99
2021-02-19 18:15:00,HB_SOUTH,25.21
2021-02-19 18:30:00,HB_SOUTH,34.92
2021-02-19 18:45:00,HB_SOUTH,31.04
2021-02-19 19:00:00,HB_SOUTH,24.52
2021-02-19 19:15:00,HB_SOUTH,21.38
2021-02-19 19:30:00,HB_SOUTH,19.81
2021-02-19 19:45:00,HB_SOUTH,19.8
2021-02-19 20:00:00,HB_SOUTH,19.44
2021-02-19 20:15:00,HB_SOUTH,21.89
2021-02-19 20:30:00,HB_SOUTH,19.71
2021-02-19 20:45:00,HB_SOUTH,18.59
2021-02-19 21:00:00,HB_SOUTH,18.61
2021-02-19 21:15:00,HB_SOUTH,19.17
2021-02-19 21:30:00,HB_SOUTH,18.98
2021-02-19 21:45:00,HB_SOUTH,19.28
2021-02-19 22:00:00,HB_SOUTH,19.55
2021-02-19 22:15:00,HB_SOUTH,20.41
2021-02-19 22:30:00,HB_SOUTH,20.16
2021-02-19 22:45:00,HB_SOUTH,19.66
2021-02-19 23:00:00,HB_SOUTH,19.1
2021-02-19 23:15:00,HB_SOUTH,18.14
2021-02-19 23:30:00,HB_SOUTH,17.64
2021-02-19 23:45:00,HB_SOUTH,17.82
2021-02-18 00:00:00,HB_SOUTH,9000.0
2021-02-18 00:15:00,HB_SOUTH,9000.0
2021-02-18 00:30:00,HB_SOUTH,9000.0
2021-02-18 00:45:00,HB_SOUTH,9000.0
2021-02-18 01:00:00,HB_SOUTH,9000.0
2021-02-18 01:15:00,HB_SOUTH,9000.0
2021-02-18 01:30:00,HB_SOUTH,9000.0
2021-02-18 01:45:00,HB_SOUTH,8991.17
2021-02-18 02:00:00,HB_SOUTH,8990.85
2021-02-18 02:15:00,HB_SOUTH,8988.68
2021-02-18 02:30:00,HB_SOUTH,8988.09
2021-02-18 02:45:00,HB_SOUTH,8991.7
2021-02-18 03:00:00,HB_SOUTH,8989.1
2021-02-18 03:15:00,HB_SOUTH,8987.72
2021-02-18 03:30:00,HB_SOUTH,8985.34
2021-02-18 03:45:00,HB_SOUTH,8984.75
2021-02-18 04:00:00,HB_SOUTH,8988.8
2021-02-18 04:15:00,HB_SOUTH,8988.95
2021-02-18 04:30:00,HB_SOUTH,8988.99
2021-02-18 04:45:00,HB_SOUTH,8988.79
2021-02-18 05:00:00,HB_SOUTH,8988.73
2021-02-18 05:15:00,HB_SOUTH,8988.73
2021-02-18 05:30:00,HB_SOUTH,8988.73
2021-02-18 05:45:00,HB_SOUTH,8988.78
2021-02-18 06:00:00,HB_SOUTH,9000.02
2021-02-18 06:15:00,HB_SOUTH,9000.22
2021-02-18 06:30:00,HB_SOUTH,9000.36
2021-02-18 06:45:00,HB_SOUTH,9000.13
2021-02-18 07:00:00,HB_SOUTH,9000.0
2021-02-18 07:15:00,HB_SOUTH,9000.0
2021-02-18 07:30:00,HB_SOUTH,9000.0
2021-02-18 07:45:00,HB_SOUTH,9000.0
2021-02-18 08:00:00,HB_SOUTH,9000.0
2021-02-18 08:15:00,HB_SOUTH,9000.49
2021-02-18 08:30:00,HB_SOUTH,8991.85
2021-02-18 08:45:00,HB_SOUTH,8974.85
2021-02-18 09:00:00,HB_SOUTH,8978.43
2021-02-18 09:15:00,HB_SOUTH,8978.45
2021-02-18 09:30:00,HB_SOUTH,8978.37
2021-02-18 09:45:00,HB_SOUTH,8970.65
2021-02-18 10:00:00,HB_SOUTH,8953.93
2021-02-18 10:15:00,HB_SOUTH,8955.59
2021-02-18 10:30:00,HB_SOUTH,8880.79
2021-02-18 10:45:00,HB_SOUTH,8836.77
2021-02-18 11:00:00,HB_SOUTH,8771.93
2021-02-18 11:15:00,HB_SOUTH,8839.86
2021-02-18 11:30:00,HB_SOUTH,8842.91
2021-02-18 11:45:00,HB_SOUTH,8975.72
2021-02-18 12:00:00,HB_SOUTH,8987.18
2021-02-18 12:15:00,HB_SOUTH,8984.23
2021-02-18 12:30:00,HB_SOUTH,8984.6
2021-02-18 12:45:00,HB_SOUTH,8986.19
2021-02-18 13:00:00,HB_SOUTH,8988.58
2021-02-18 13:15:00,HB_SOUTH,8987.52
2021-02-18 13:30:00,HB_SOUTH,8987.34
2021-02-18 13:45:00,HB_SOUTH,8987.54
2021-02-18 14:00:00,HB_SOUTH,8988.37
2021-02-18 14:15:00,HB_SOUTH,8989.71
2021-02-18 14:30:00,HB_SOUTH,8989.83
2021-02-18 14:45:00,HB_SOUTH,8990.36
2021-02-18 15:00:00,HB_SOUTH,8991.36
2021-02-18 15:15:00,HB_SOUTH,8991.42
2021-02-18 15:30:00,HB_SOUTH,8991.38
2021-02-18 15:45:00,HB_SOUTH,8991.36
2021-02-18 16:00:00,HB_SOUTH,8993.42
2021-02-18 16:15:00,HB_SOUTH,8991.37
2021-02-18 16:30:00,HB_SOUTH,8990.92
2021-02-18 16:45:00,HB_SOUTH,8989.57
2021-02-18 17:00:00,HB_SOUTH,8989.09
2021-02-18 17:15:00,HB_SOUTH,8988.77
2021-02-18 17:30:00,HB_SOUTH,8996.97
2021-02-18 17:45:00,HB_SOUTH,8995.61
2021-02-18 18:00:00,HB_SOUTH,8991.31
2021-02-18 18:15:00,HB_SOUTH,8943.93
2021-02-18 18:30:00,HB_SOUTH,8873.95
2021-02-18 18:45:00,HB_SOUTH,8873.37
2021-02-18 19:00:00,HB_SOUTH,8874.79
2021-02-18 19:15:00,HB_SOUTH,8865.85
2021-02-18 19:30:00,HB_SOUTH,8848.89
2021-02-18 19:45:00,HB_SOUTH,8853.67
2021-02-18 20:00:00,HB_SOUTH,8854.61
2021-02-18 20:15:00,HB_SOUTH,8857.3
2021-02-18 20:30:00,HB_SOUTH,8863.69
2021-02-18 20:45:00,HB_SOUTH,8877.98
2021-02-18 21:00:00,HB_SOUTH,8879.59
2021-02-18 21:15:00,HB_SOUTH,8879.9
2021-02-18 21:30:00,HB_SOUTH,8936.76
2021-02-18 21:45:00,HB_SOUTH,8979.51
2021-02-18 22:00:00,HB_SOUTH,8982.88
2021-02-18 22:15:00,HB_SOUTH,8987.99
2021-02-18 22:30:00,HB_SOUTH,8989.78
2021-02-18 22:45:00,HB_SOUTH,8990.15
2021-02-18 23:00:00,HB_SOUTH,8989.45
2021-02-18 23:15:00,HB_SOUTH,8989.19
2021-02-18 23:30:00,HB_SOUTH,8989.15
2021-02-18 23:45:00,HB_SOUTH,8989.02
2021-02-17 00:00:00,HB_SOUTH,9000.0
2021-02-17 00:15:00,HB_SOUTH,9000.0
2021-02-17 00:30:00,HB_SOUTH,9000.0
2021-02-17 00:45:00,HB_SOUTH,9000.0
2021-02-17 01:00:00,HB_SOUTH,8962.89
2021-02-17 01:15:00,HB_SOUTH,8929.78
2021-02-17 01:30:00,HB_SOUTH,8912.85
2021-02-17 01:45:00,HB_SOUTH,8915.96
2021-02-17 02:00:00,HB_SOUTH,8912.66
2021-02-17 02:15:00,HB_SOUTH,8906.45
2021-02-17 02:30:00,HB_SOUTH,8896.01
2021-02-17 02:45:00,HB_SOUTH,8889.07
2021-02-17 03:00:00,HB_SOUTH,8887.43
2021-02-17 03:15:00,HB_SOUTH,8884.27
2021-02-17 03:30:00,HB_SOUTH,8884.6
2021-02-17 03:45:00,HB_SOUTH,8910.27
2021-02-17 04:00:00,HB_SOUTH,8841.14
2021-02-17 04:15:00,HB_SOUTH,8702.13
2021-02-17 04:30:00,HB_SOUTH,8413.44
2021-02-17 04:45:00,HB_SOUTH,8567.64
2021-02-17 05:00:00,HB_SOUTH,8449.85
2021-02-17 05:15:00,HB_SOUTH,8818.54
2021-02-17 05:30:00,HB_SOUTH,8968.14
2021-02-17 05:45:00,HB_SOUTH,8967.77
2021-02-17 06:00:00,HB_SOUTH,8971.55
2021-02-17 06:15:00,HB_SOUTH,8977.83
2021-02-17 06:30:00,HB_SOUTH,8976.66
2021-02-17 06:45:00,HB_SOUTH,8977.04
2021-02-17 07:00:00,HB_SOUTH,9000.0
2021-02-17 07:15:00,HB_SOUTH,8999.23
2021-02-17 07:30:00,HB_SOUTH,9000.69
2021-02-17 07:45:00,HB_SOUTH,9000.35
2021-02-17 08:00:00,HB_SOUTH,9000.0
2021-02-17 08:15:00,HB_SOUTH,9002.31
2021-02-17 08:30:00,HB_SOUTH,9002.64
2021-02-17 08:45:00,HB_SOUTH,9010.54
2021-02-17 09:00:00,HB_SOUTH,9000.37
2021-02-17 09:15:00,HB_SOUTH,9000.0
2021-02-17 09:30:00,HB_SOUTH,9000.0
2021-02-17 09:45:00,HB_SOUTH,9000.0
2021-02-17 10:00:00,HB_SOUTH,9000.0
2021-02-17 10:15:00,HB_SOUTH,9000.0
2021-02-17 10:30:00,HB_SOUTH,9000.0
2021-02-17 10:45:00,HB_SOUTH,9000.0
2021-02-17 11:00:00,HB_SOUTH,9000.0
2021-02-17 11:15:00,HB_SOUTH,9000.0
2021-02-17 11:30:00,HB_SOUTH,9000.0
2021-02-17 11:45:00,HB_SOUTH,9000.0
2021-02-17 12:00:00,HB_SOUTH,9000.0
2021-02-17 12:15:00,HB_SOUTH,9000.74
2021-02-17 12:30:00,HB_SOUTH,8996.91
2021-02-17 12:45:00,HB_SOUTH,8999.8
2021-02-17 13:00:00,HB_SOUTH,8995.85
2021-02-17 13:15:00,HB_SOUTH,9001.21
2021-02-17 13:30:00,HB_SOUTH,9000.42
2021-02-17 13:45:00,HB_SOUTH,8999.27
2021-02-17 14:00:00,HB_SOUTH,9001.73
2021-02-17 14:15:00,HB_SOUTH,8999.39
2021-02-17 14:30:00,HB_SOUTH,8996.97
2021-02-17 14:45:00,HB_SOUTH,8999.89
2021-02-17 15:00:00,HB_SOUTH,8997.21
2021-02-17 15:15:00,HB_SOUTH,8992.25
2021-02-17 15:30:00,HB_SOUTH,8991.21
2021-02-17 15:45:00,HB_SOUTH,8981.81
2021-02-17 16:00:00,HB_SOUTH,8984.9
2021-02-17 16:15:00,HB_SOUTH,8989.2
2021-02-17 16:30:00,HB_SOUTH,8980.3
2021-02-17 16:45:00,HB_SOUTH,8971.01
2021-02-17 17:00:00,HB_SOUTH,8951.35
2021-02-17 17:15:00,HB_SOUTH,8919.99
2021-02-17 17:30:00,HB_SOUTH,8908.49
2021-02-17 17:45:00,HB_SOUTH,8847.1
2021-02-17 18:00:00,HB_SOUTH,8829.72
2021-02-17 18:15:00,HB_SOUTH,8782.25
2021-02-17 18:30:00,HB_SOUTH,8826.07
2021-02-17 18:45:00,HB_SOUTH,8988.88
2021-02-17 19:00:00,HB_SOUTH,8971.19
2021-02-17 19:15:00,HB_SOUTH,8971.51
2021-02-17 19:30:00,HB_SOUTH,8971.7
2021-02-17 19:45:00,HB_SOUTH,8988.48
2021-02-17 20:00:00,HB_SOUTH,9000.3
2021-02-17 20:15:00,HB_SOUTH,9000.07
2021-02-17 20:30:00,HB_SOUTH,9000.02
2021-02-17 20:45:00,HB_SOUTH,9000.0
2021-02-17 21:00:00,HB_SOUTH,9000.0
2021-02-17 21:15:00,HB_SOUTH,8990.94
2021-02-17 21:30:00,HB_SOUTH,8999.52
2021-02-17 21:45:00,HB_SOUTH,9000.0
2021-02-17 22:00:00,HB_SOUTH,9000.0
2021-02-17 22:15:00,HB_SOUTH,9000.0
2021-02-17 22:30:00,HB_SOUTH,9000.0
2021-02-17 22:45:00,HB_SOUTH,9000.0
2021-02-17 23:00:00,HB_SOUTH,9000.0
2021-02-17 23:15:00,HB_SOUTH,9000.0
2021-02-17 23:30:00,HB_SOUTH,9000.0
2021-02-17 23:45:00,HB_SOUTH,9000.0
2021-02-16 00:00:00,HB_SOUTH,8998.99
2021-02-16 00:15:00,HB_SOUTH,8998.56
2021-02-16 00:30:00,HB_SOUTH,8998.56
2021-02-16 00:45:00,HB_SOUTH,8998.65
2021-02-16 01:00:00,HB_SOUTH,8976.01
2021-02-16 01:15:00,HB_SOUTH,8975.58
2021-02-16 01:30:00,HB_SOUTH,8983.48
2021-02-16 01:45:00,HB_SOUTH,8976.88
2021-02-16 02:00:00,HB_SOUTH,8976.6
2021-02-16 02:15:00,HB_SOUTH,8977.31
2021-02-16 02:30:00,HB_SOUTH,8976.53
2021-02-16 02:45:00,HB_SOUTH,8977.22
2021-02-16 03:00:00,HB_SOUTH,8977.46
2021-02-16 03:15:00,HB_SOUTH,8977.65
2021-02-16 03:30:00,HB_SOUTH,8977.36
2021-02-16 03:45:00,HB_SOUTH,8977.96
2021-02-16 04:00:00,HB_SOUTH,8977.85
2021-02-16 04:15:00,HB_SOUTH,8998.12
2021-02-16 04:30:00,HB_SOUTH,8985.75
2021-02-16 04:45:00,HB_SOUTH,8979.46
2021-02-16 05:00:00,HB_SOUTH,8979.02
2021-02-16 05:15:00,HB_SOUTH,8979.85
2021-02-16 05:30:00,HB_SOUTH,8976.76
2021-02-16 05:45:00,HB_SOUTH,8976.48
2021-02-16 06:00:00,HB_SOUTH,8976.18
2021-02-16 06:15:00,HB_SOUTH,8976.64
2021-02-16 06:30:00,HB_SOUTH,8976.66
2021-02-16 06:45:00,HB_SOUTH,8976.63
2021-02-16 07:00:00,HB_SOUTH,8744.28
2021-02-16 07:15:00,HB_SOUTH,8736.74
2021-02-16 07:30:00,HB_SOUTH,8737.16
2021-02-16 07:45:00,HB_SOUTH,8666.93
2021-02-16 08:00:00,HB_SOUTH,8770.89
2021-02-16 08:15:00,HB_SOUTH,8815.93
2021-02-16 08:30:00,HB_SOUTH,8805.56
2021-02-16 08:45:00,HB_SOUTH,8809.24
2021-02-16 09:00:00,HB_SOUTH,8867.37
2021-02-16 09:15:00,HB_SOUTH,8829.29
2021-02-16 09:30:00,HB_SOUTH,8852.17
2021-02-16 09:45:00,HB_SOUTH,8852.37
2021-02-16 10:00:00,HB_SOUTH,8926.81
2021-02-16 10:15:00,HB_SOUTH,8907.21
2021-02-16 10:30:00,HB_SOUTH,8916.38
2021-02-16 10:45:00,HB_SOUTH,8992.76
2021-02-16 11:00:00,HB_SOUTH,8935.46
2021-02-16 11:15:00,HB_SOUTH,8982.51
2021-02-16 11:30:00,HB_SOUTH,8933.62
2021-02-16 11:45:00,HB_SOUTH,8945.38
2021-02-16 12:00:00,HB_SOUTH,8949.79
2021-02-16 12:15:00,HB_SOUTH,8924.15
2021-02-16 12:30:00,HB_SOUTH,9000.7
2021-02-16 12:45:00,HB_SOUTH,9000.0
2021-02-16 13:00:00,HB_SOUTH,9000.85
2021-02-16 13:15:00,HB_SOUTH,9000.37
2021-02-16 13:30:00,HB_SOUTH,9000.01
2021-02-16 13:45:00,HB_SOUTH,9000.3
2021-02-16 14:00:00,HB_SOUTH,9000.0
2021-02-16 14:15:00,HB_SOUTH,9000.0
2021-02-16 14:30:00,HB_SOUTH,9000.0
2021-02-16 14:45:00,HB_SOUTH,9000.0
2021-02-16 15:00:00,HB_SOUTH,9000.0
2021-02-16 15:15:00,HB_SOUTH,9000.0
2021-02-16 15:30:00,HB_SOUTH,8994.88
2021-02-16 15:45:00,HB_SOUTH,8997.29
2021-02-16 16:00:00,HB_SOUTH,9000.0
2021-02-16 16:15:00,HB_SOUTH,9000.33
2021-02-16 16:30:00,HB_SOUTH,9000.0
2021-02-16 16:45:00,HB_SOUTH,9000.0
2021-02-16 17:00:00,HB_SOUTH,9000.0
2021-02-16 17:15:00,HB_SOUTH,9000.65
2021-02-16 17:30:00,HB_SOUTH,8849.81
2021-02-16 17:45:00,HB_SOUTH,8767.08
2021-02-16 18:00:00,HB_SOUTH,8767.14
2021-02-16 18:15:00,HB_SOUTH,8772.14
2021-02-16 18:30:00,HB_SOUTH,8995.85
2021-02-16 18:45:00,HB_SOUTH,8973.29
2021-02-16 19:00:00,HB_SOUTH,8948.41
2021-02-16 19:15:00,HB_SOUTH,9000.0
2021-02-16 19:30:00,HB_SOUTH,9000.0
2021-02-16 19:45:00,HB_SOUTH,8998.43
2021-02-16 20:00:00,HB_SOUTH,9000.0
2021-02-16 20:15:00,HB_SOUTH,9000.0
2021-02-16 20:30:00,HB_SOUTH,9000.0
2021-02-16 20:45:00,HB_SOUTH,9000.0
2021-02-16 21:00:00,HB_SOUTH,9000.0
2021-02-16 21:15:00,HB_SOUTH,9000.0
2021-02-16 21:30:00,HB_SOUTH,9000.0
2021-02-16 21:45:00,HB_SOUTH,9000.0
2021-02-16 22:00:00,HB_SOUTH,9000.0
2021-02-16 22:15:00,HB_SOUTH,9000.0
2021-02-16 22:30:00,HB_SOUTH,9000.0
2021-02-16 22:45:00,HB_SOUTH,9000.0
2021-02-16 23:00:00,HB_SOUTH,9000.0
2021-02-16 23:15:00,HB_SOUTH,9000.0
2021-02-16 23:30:00,HB_SOUTH,9000.0
2021-02-16 23:45:00,HB_SOUTH,9000.0
2021-02-15 00:00:00,HB_SOUTH,8616.74
2021-02-15 00:15:00,HB_SOUTH,8930.31
2021-02-15 00:30:00,HB_SOUTH,8919.82
2021-02-15 00:45:00,HB_SOUTH,8737.76
2021-02-15 01:00:00,HB_SOUTH,8738.95
2021-02-15 01:15:00,HB_SOUTH,8819.77
2021-02-15 01:30:00,HB_SOUTH,8403.95
2021-02-15 01:45:00,HB_SOUTH,8855.08
2021-02-15 02:00:00,HB_SOUTH,6999.3
2021-02-15 02:15:00,HB_SOUTH,4247.9
2021-02-15 02:30:00,HB_SOUTH,3835.18
2021-02-15 02:45:00,HB_SOUTH,5633.32
2021-02-15 03:00:00,HB_SOUTH,8477.5
2021-02-15 03:15:00,HB_SOUTH,5602.06
2021-02-15 03:30:00,HB_SOUTH,8622.23
2021-02-15 03:45:00,HB_SOUTH,8675.77
2021-02-15 04:00:00,HB_SOUTH,8679.05
2021-02-15 04:15:00,HB_SOUTH,8661.7
2021-02-15 04:30:00,HB_SOUTH,8673.28
2021-02-15 04:45:00,HB_SOUTH,8677.68
2021-02-15 05:00:00,HB_SOUTH,8669.57
2021-02-15 05:15:00,HB_SOUTH,8674.51
2021-02-15 05:30:00,HB_SOUTH,8685.61
2021-02-15 05:45:00,HB_SOUTH,8883.84
2021-02-15 06:00:00,HB_SOUTH,8840.02
2021-02-15 06:15:00,HB_SOUTH,8858.13
